ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
847400.14,98.48,72.6,839962.32,97.62
847400.14,98.48,72.6,839962.32,97.62
847400.14,98.48,72.6,839962.32,97.62
847400.14,98.48,72.6,839962.32,97.62
847400.14,98.48,72.6,839962.32,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847400.14,98.48,72.6,840009.53,97.62
847406.79,98.48,72.6,840015.39,97.63
847406.79,98.48,72.6,840015.39,97.63
847186.74,98.48,72.6,839837.42,97.63
847186.74,98.48,72.6,839837.42,97.63
847186.74,98.48,72.6,839837.42,97.63
847186.74,98.48,72.6,839837.42,97.63
847186.74,98.48,72.6,839837.42,97.63
847186.74,98.48,72.6,839837.42,97.63
846898.05,98.49,72.6,839593.07,97.64
846898.05,98.49,72.6,839593.07,97.64
846898.05,98.49,72.6,839593.07,97.64
846898.05,98.49,72.6,839593.07,97.64
846626.16,98.49,72.61,839300.23,97.64
846626.16,98.49,72.61,839300.23,97.64
846626.16,98.49,72.61,839300.23,97.64
846626.16,98.49,72.61,839300.23,97.64
846626.16,98.49,72.61,839300.23,97.64
846626.16,98.49,72.61,839300.23,97.64
846626.16,98.49,72.61,839300.23,97.64
846626.16,98.49,72.61,839300.23,97.64
846626.16,98.49,72.61,839241.64,97.63
846626.16,98.49,72.61,839241.64,97.63
846626.16,98.49,72.61,839241.64,97.63
846626.16,98.49,72.61,839241.64,97.63
846626.16,98.49,72.61,839200.58,97.63
846626.16,98.49,72.61,839200.58,97.63
846626.16,98.49,72.61,839200.58,97.63
846626.16,98.49,72.61,839200.58,97.63
846626.16,98.49,72.61,839200.58,97.63
846626.16,98.49,72.61,839200.58,97.63
846626.16,98.49,72.61,839200.58,97.63
846257.43,98.5,72.62,838786.85,97.63
846257.43,98.5,72.62,838786.85,97.63
846257.43,98.5,72.62,838767.9,97.63
846257.43,98.5,72.62,838767.9,97.63
846257.43,98.5,72.62,838767.9,97.63
845848.98,98.51,72.62,838355.28,97.63
845848.98,98.51,72.62,838355.28,97.63
845848.98,98.51,72.62,838355.28,97.63
845848.98,98.51,72.62,838355.28,97.63
845848.98,98.51,72.62,838355.28,97.63
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845510.53,98.51,72.63,838174.32,97.65
845271.27,98.52,72.64,837961.94,97.67
845271.27,98.52,72.64,837915.76,97.66
845271.27,98.52,72.64,837915.76,97.66
844803.19,98.53,72.64,837392.49,97.66
844803.19,98.53,72.64,837392.49,97.66
844222.57,98.53,72.64,836808.57,97.66
844222.57,98.53,72.64,836808.57,97.66
844222.57,98.53,72.64,836808.57,97.66
844222.57,98.53,72.64,836808.57,97.66
843923.23,98.53,72.65,836520.97,97.67
843923.23,98.53,72.65,836520.97,97.67
843923.23,98.53,72.65,836520.97,97.67
843923.23,98.53,72.65,836520.97,97.67
843923.23,98.53,72.65,836520.97,97.67
843923.23,98.53,72.65,836520.97,97.67
843626.23,98.53,72.65,836241.84,97.67
843626.23,98.53,72.65,836241.84,97.67
843626.23,98.53,72.65,836241.84,97.67
843626.23,98.53,72.65,836241.84,97.67
843626.23,98.53,72.65,836241.84,97.67
843287.78,98.53,72.65,835975.81,97.68
843287.78,98.53,72.65,835975.81,97.68
843287.78,98.53,72.65,835975.81,97.68
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
843085.98,98.54,72.66,835810.37,97.69
842640.32,98.54,72.66,835348.94,97.69
842640.32,98.54,72.66,835348.94,97.69
842640.32,98.54,72.66,835348.94,97.69
842640.32,98.54,72.66,835348.94,97.69
842640.32,98.54,72.66,835348.94,97.69
842640.32,98.54,72.66,835348.94,97.69
842640.32,98.54,72.66,835395.87,97.69
842640.32,98.54,72.66,835395.87,97.69
842640.32,98.54,72.66,835395.87,97.69
842640.32,98.54,72.66,835395.87,97.69
842435.02,98.54,72.66,835179.44,97.69
842435.02,98.54,72.66,835179.44,97.69
842435.02,98.54,72.66,835179.44,97.69
842435.02,98.54,72.66,835179.44,97.69
842435.02,98.54,72.66,835179.44,97.69
842435.02,98.54,72.66,835179.44,97.69
842435.02,98.54,72.66,835179.44,97.69
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834897.37,97.71
842061.99,98.55,72.67,834874.63,97.71
842061.99,98.55,72.67,834874.63,97.71
842061.99,98.55,72.67,834874.63,97.71
842061.99,98.55,72.67,834874.63,97.71
842061.99,98.55,72.67,834874.63,97.71
842061.99,98.55,72.67,834874.63,97.71
842061.99,98.55,72.67,834874.63,97.71
842061.99,98.55,72.67,834874.63,97.71
841814.29,98.57,72.68,834726.62,97.74
841641.77,98.57,72.69,834566.21,97.74
841641.77,98.57,72.69,834566.21,97.74
841191.21,98.58,72.7,834093.36,97.75
841191.21,98.58,72.7,834093.36,97.75
841191.21,98.58,72.7,834093.36,97.75
841191.21,98.58,72.7,834093.36,97.75
841191.21,98.58,72.7,834093.36,97.75
841191.21,98.58,72.7,834222.72,97.77
841191.21,98.58,72.7,834259.57,97.77
841191.21,98.58,72.7,834259.57,97.77
841191.21,98.58,72.7,834259.57,97.77
841191.21,98.58,72.7,834259.57,97.77
840834.86,98.59,72.71,833891.67,97.78
840834.86,98.59,72.71,833891.67,97.78
840834.86,98.59,72.71,833891.67,97.78
840834.86,98.59,72.71,833910.44,97.78
840834.86,98.59,72.71,833910.44,97.78
840834.86,98.59,72.71,833910.44,97.78
840834.86,98.59,72.71,833910.44,97.78
840834.86,98.59,72.71,833910.44,97.78
840834.86,98.59,72.71,833910.44,97.78
840834.86,98.59,72.71,833910.44,97.78
840834.86,98.59,72.71,833910.44,97.78
840342.75,98.6,72.72,833441.26,97.79
840342.75,98.6,72.72,833441.26,97.79
840342.75,98.6,72.72,833441.26,97.79
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
840045.75,98.6,72.72,833213.3,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839759.58,98.61,72.73,832915.9,97.8
839462.58,98.61,72.73,832565.22,97.8
839462.58,98.61,72.73,832565.22,97.8
839462.58,98.61,72.73,832565.22,97.8
839462.58,98.61,72.73,832565.22,97.8
839165.58,98.61,72.73,832379.92,97.81
839165.58,98.61,72.73,832379.92,97.81
838714.74,98.63,72.75,831546.92,97.78
838714.74,98.63,72.75,831546.92,97.78
838714.74,98.63,72.75,831546.92,97.78
838714.74,98.63,72.75,831546.92,97.78
838714.74,98.63,72.75,831546.92,97.78
838178.47,98.63,72.75,830985.84,97.78
838178.47,98.63,72.75,830985.84,97.78
838178.47,98.63,72.75,830985.84,97.78
838178.47,98.63,72.75,830985.84,97.78
838178.47,98.63,72.75,830985.84,97.78
838178.47,98.63,72.75,830985.84,97.78
838178.47,98.63,72.75,830985.84,97.78
837962.13,98.63,72.75,830775.75,97.79
837630.8,98.64,72.75,830450.51,97.79
837630.8,98.64,72.75,830450.51,97.79
837630.8,98.64,72.75,830450.51,97.79
837409.96,98.64,72.76,830213.83,97.79
837409.96,98.64,72.76,830213.83,97.79
837030.67,98.64,72.76,829875.42,97.8
837030.67,98.64,72.76,829875.42,97.8
837030.67,98.64,72.76,829875.42,97.8
837030.67,98.64,72.76,829923.95,97.81
837030.67,98.64,72.76,829946.04,97.81
837030.67,98.64,72.76,829946.04,97.81
837030.67,98.64,72.76,829946.04,97.81
836818.76,98.66,72.78,829661.96,97.81
836818.76,98.66,72.78,829639.94,97.81
836818.76,98.66,72.78,829639.94,97.81
836818.76,98.66,72.78,829639.94,97.81
836818.76,98.66,72.78,829639.94,97.81
836609.06,98.66,72.78,829423.0,97.81
836270.61,98.66,72.78,828958.26,97.8
836270.61,98.66,72.78,828958.26,97.8
835973.61,98.66,72.78,828774.48,97.81
835973.61,98.66,72.78,828774.48,97.81
835973.61,98.66,72.78,828774.48,97.81
835973.61,98.66,72.78,828774.48,97.81
835973.61,98.66,72.78,828774.48,97.81
835973.61,98.66,72.78,828774.48,97.81
835637.98,98.68,72.8,828349.78,97.82
835637.98,98.68,72.8,828349.78,97.82
835637.98,98.68,72.8,828349.78,97.82
835638.91,98.68,72.8,828405.24,97.82
835485.53,98.68,72.8,828251.34,97.82
835485.53,98.68,72.8,828251.34,97.82
835485.53,98.68,72.8,828229.1,97.82
835327.22,98.68,72.8,828075.35,97.82
835327.22,98.68,72.8,828075.35,97.82
834905.89,98.68,72.8,827644.11,97.82
834698.67,98.68,72.8,827417.17,97.82
834522.4,98.69,72.81,827292.4,97.83
834522.4,98.69,72.81,827292.4,97.83
834522.4,98.69,72.81,827292.4,97.83
834522.4,98.69,72.81,827292.4,97.83
834302.35,98.69,72.81,827077.72,97.84
833917.84,98.7,72.82,826789.3,97.86
833917.84,98.7,72.82,826789.3,97.86
833917.84,98.7,72.82,826789.3,97.86
833759.53,98.7,72.82,826681.45,97.86
833759.53,98.7,72.82,826681.45,97.86
833759.53,98.7,72.82,826681.45,97.86
833759.53,98.7,72.82,826681.45,97.86
833759.53,98.7,72.82,826681.45,97.86
833759.53,98.7,72.82,826665.19,97.86
833764.11,98.7,72.82,826773.76,97.87
833764.11,98.7,72.82,826773.76,97.87
833764.11,98.7,72.82,826773.76,97.87
833559.15,98.7,72.82,826562.54,97.87
833400.85,98.7,72.82,826404.15,97.87
833400.85,98.7,72.82,826404.15,97.87
833427.05,98.71,72.82,826495.65,97.88
833427.05,98.71,72.82,826495.65,97.88
833427.05,98.71,72.82,826495.65,97.88
833427.05,98.71,72.82,826495.65,97.88
833126.49,98.71,72.82,826193.1,97.89
832825.79,98.71,72.83,825890.47,97.89
832825.79,98.71,72.83,825890.47,97.89
832825.79,98.71,72.83,825951.27,97.89
832825.79,98.71,72.83,825951.27,97.89
832537.8,98.71,72.83,825699.58,97.9
832537.8,98.71,72.83,825749.73,97.91
832537.8,98.71,72.83,825749.73,97.91
832541.19,98.71,72.83,825752.34,97.91
832541.19,98.71,72.83,825752.34,97.91
832541.19,98.71,72.83,825752.34,97.91
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825353.96,97.92
832075.02,98.72,72.84,825379.59,97.93
832075.02,98.72,72.84,825379.59,97.93
832075.02,98.72,72.84,825379.59,97.93
832075.02,98.72,72.84,825379.59,97.93
832075.02,98.72,72.84,825379.59,97.93
832075.02,98.72,72.84,825379.59,97.93
831736.57,98.72,72.84,825119.38,97.94
831736.57,98.72,72.84,825119.38,97.94
831736.57,98.72,72.84,825119.38,97.94
831736.57,98.72,72.84,825119.38,97.94
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824881.47,97.96
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831351.62,98.73,72.85,824892.98,97.97
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
831010.37,98.74,72.86,824382.8,97.95
830716.31,98.74,72.86,824072.75,97.95
830716.31,98.74,72.86,824072.75,97.95
830716.31,98.74,72.86,824072.75,97.95
830716.31,98.74,72.86,824072.75,97.95
830716.31,98.74,72.86,824072.75,97.95
830716.31,98.74,72.86,824072.75,97.95
830716.31,98.74,72.86,824072.75,97.95
830716.31,98.74,72.86,824072.75,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830409.97,98.74,72.86,823757.2,97.95
830036.94,98.75,72.87,823492.27,97.97
830036.94,98.75,72.87,823492.27,97.97
830036.94,98.75,72.87,823492.27,97.97
830036.94,98.75,72.87,823492.27,97.97
830036.94,98.75,72.87,823492.27,97.97
830062.73,98.75,72.87,823510.96,97.97
830062.73,98.75,72.87,823510.96,97.97
830062.73,98.75,72.87,823533.88,97.98
830062.73,98.75,72.87,823533.88,97.98
830062.73,98.75,72.87,823533.88,97.98
830062.73,98.75,72.87,823533.88,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823183.22,97.98
829725.85,98.76,72.88,823207.73,97.98
829725.85,98.76,72.88,823207.73,97.98
829725.85,98.76,72.88,823207.73,97.98
829407.43,98.76,72.88,822888.48,97.98
828907.6,98.76,72.88,822398.74,97.99
828907.6,98.76,72.88,822398.74,97.99
828907.6,98.76,72.88,822398.74,97.99
828907.6,98.76,72.88,822398.74,97.99
828907.6,98.76,72.88,822398.74,97.99
828907.6,98.76,72.88,822398.74,97.99
828907.6,98.76,72.88,822398.74,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828685.23,98.76,72.88,822181.21,97.99
828385.8,98.78,72.9,821779.51,97.99
828385.8,98.78,72.9,821779.51,97.99
828385.8,98.78,72.9,821779.51,97.99
828385.8,98.78,72.9,821779.51,97.99
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827969.56,98.79,72.91,821364.05,98.0
827674.83,98.79,72.91,821118.93,98.01
827674.83,98.79,72.91,821118.93,98.01
827675.04,98.79,72.91,821129.72,98.01
827567.01,98.79,72.91,821027.71,98.01
827567.01,98.79,72.91,821027.71,98.01
827567.01,98.79,72.91,821027.71,98.01
827567.01,98.79,72.91,821027.71,98.01
827567.01,98.79,72.91,821008.99,98.01
827567.01,98.79,72.91,821008.99,98.01
827567.01,98.79,72.91,821008.99,98.01
827567.01,98.79,72.91,821008.99,98.01
827567.01,98.79,72.91,821008.99,98.01
827567.01,98.79,72.91,821008.99,98.01
827567.01,98.79,72.91,821008.99,98.01
827567.01,98.79,72.91,821008.99,98.01
827567.01,98.79,72.91,821008.99,98.01
827410.39,98.79,72.91,820851.58,98.01
827410.39,98.79,72.91,820851.58,98.01
827410.39,98.79,72.91,820851.58,98.01
827410.39,98.79,72.91,820851.58,98.01
827410.39,98.79,72.91,820851.58,98.01
826414.52,98.79,72.91,819862.71,98.01
826414.52,98.79,72.91,819862.71,98.01
826414.52,98.79,72.91,819862.71,98.01
826414.52,98.79,72.91,819862.71,98.01
826414.52,98.79,72.91,819862.71,98.01
826414.52,98.79,72.91,819862.71,98.01
826414.52,98.79,72.91,819907.88,98.01
826414.52,98.79,72.91,819907.88,98.01
826414.52,98.79,72.91,819907.88,98.01
826414.52,98.79,72.91,819907.88,98.01
826414.52,98.79,72.91,819907.88,98.01
826414.52,98.79,72.91,819907.88,98.01
826414.52,98.79,72.91,819907.88,98.01
826414.52,98.79,72.91,819907.88,98.01
826414.52,98.79,72.91,819907.88,98.01
826193.39,98.79,72.91,819688.83,98.01
826193.39,98.79,72.91,819688.83,98.01
826193.39,98.79,72.91,819688.83,98.01
826193.39,98.79,72.91,819713.89,98.02
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
826193.39,98.79,72.91,819689.55,98.01
825902.25,98.79,72.91,819439.0,98.02
825902.25,98.79,72.91,819439.0,98.02
825902.25,98.79,72.91,819439.0,98.02
825902.25,98.79,72.91,819439.0,98.02
825902.25,98.79,72.91,819439.0,98.02
825902.25,98.79,72.91,819439.0,98.02
825902.25,98.79,72.91,819439.0,98.02
825902.25,98.79,72.91,819416.91,98.02
825902.25,98.79,72.91,819439.27,98.02
825902.25,98.79,72.91,819439.27,98.02
825902.25,98.79,72.91,819439.27,98.02
825902.25,98.79,72.91,819439.27,98.02
825902.25,98.79,72.91,819439.27,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819136.99,98.02
825609.47,98.8,72.91,819183.63,98.03
825609.47,98.8,72.91,819183.63,98.03
825609.47,98.8,72.91,819183.63,98.03
825609.47,98.8,72.91,819183.63,98.03
825609.47,98.8,72.91,819183.63,98.03
825609.47,98.8,72.91,819151.18,98.02
825609.47,98.8,72.91,819151.18,98.02
825271.02,98.8,72.92,818909.25,98.04
824985.48,98.8,72.92,818607.81,98.04
824985.48,98.8,72.92,818607.81,98.04
824985.48,98.8,72.92,818629.96,98.04
824985.48,98.8,72.92,818629.96,98.04
824985.48,98.8,72.92,818629.96,98.04
824985.48,98.8,72.92,818629.96,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824402.51,98.8,72.92,818049.85,98.04
824107.77,98.81,72.92,817759.53,98.04
824107.77,98.81,72.92,817759.53,98.04
824107.77,98.81,72.92,817759.53,98.04
824107.77,98.81,72.92,817759.53,98.04
824107.77,98.81,72.92,817773.58,98.05
824107.77,98.81,72.92,817773.58,98.05
824107.77,98.81,72.92,817773.58,98.05
823867.76,98.82,72.94,817438.68,98.05
823867.76,98.82,72.94,817438.68,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
823867.76,98.82,72.94,817460.97,98.05
