ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
805709.83,17.04,3.44,185986.12,3.93
805348.65,17.03,3.44,185521.6,3.92
805348.65,17.03,3.44,185521.6,3.92
805201.85,17.03,3.44,185899.53,3.93
805254.56,17.04,3.44,185899.59,3.93
805258.52,17.04,3.44,185952.8,3.93
805311.22,17.04,3.44,185952.43,3.93
805607.24,17.05,3.45,185952.43,3.94
805471.26,17.05,3.45,185966.55,3.94
805109.27,17.04,3.45,185952.43,3.94
805109.27,17.04,3.45,185997.76,3.94
804973.29,17.04,3.45,185997.76,3.94
804837.31,17.05,3.45,186335.23,3.95
804890.01,17.05,3.45,186535.86,3.95
805186.03,17.06,3.46,186792.32,3.96
805050.06,17.06,3.46,186792.01,3.96
804914.08,17.06,3.46,186792.01,3.96
804778.1,17.06,3.46,186792.01,3.96
804778.1,17.06,3.46,186792.01,3.96
804642.12,17.06,3.46,186978.98,3.96
804506.15,17.06,3.46,186910.18,3.96
804558.85,17.07,3.47,186792.01,3.96
804433.69,17.07,3.47,187180.71,3.97
804703.98,17.07,3.48,187322.08,3.97
804331.98,17.07,3.47,187221.61,3.97
804628.0,17.08,3.48,187221.3,3.97
804630.65,17.08,3.48,187222.43,3.97
804340.63,17.07,3.47,186923.71,3.97
804343.28,17.07,3.47,186924.83,3.97
804207.3,17.07,3.47,186924.83,3.97
804071.32,17.07,3.47,186940.86,3.97
803935.34,17.07,3.48,186937.73,3.97
804125.8,17.08,3.48,186924.83,3.97
803838.71,17.07,3.48,186713.66,3.97
803838.71,17.07,3.48,186713.66,3.97
803702.73,17.08,3.48,186713.66,3.97
803566.75,17.08,3.48,187496.28,3.98
803430.78,17.08,3.48,187490.32,3.99
803483.48,17.08,3.48,187490.39,3.99
803483.48,17.08,3.48,187490.39,3.99
803347.5,17.08,3.48,187490.01,3.99
803537.95,17.09,3.49,187490.01,3.99
803819.06,17.1,3.5,187490.01,3.99
803683.09,17.1,3.5,187490.01,3.99
803547.11,17.1,3.5,188067.78,4.0
803547.11,17.1,3.5,188067.78,4.0
803547.11,17.1,3.5,188067.78,4.0
803411.13,17.1,3.5,188225.05,4.01
803412.45,17.1,3.5,188226.17,4.01
803064.02,17.09,3.49,187859.5,4.0
802928.05,17.09,3.5,188072.81,4.0
802631.62,17.09,3.49,187845.41,4.0
802927.64,17.1,3.5,187845.1,4.0
802791.66,17.1,3.5,187845.1,4.0
802419.66,17.09,3.49,187845.1,4.0
802715.68,17.1,3.5,187981.63,4.0
802343.69,17.09,3.49,187942.56,4.0
802396.39,17.1,3.5,187976.02,4.01
802260.41,17.1,3.5,187968.71,4.01
802124.43,17.1,3.5,188513.88,4.02
802124.43,17.1,3.5,188514.15,4.02
802071.77,17.1,3.5,188410.54,4.02
801935.79,17.1,3.5,188410.23,4.02
802133.59,17.11,3.51,188583.88,4.02
801997.61,17.11,3.51,188583.88,4.02
801861.63,17.11,3.51,188625.67,4.02
802165.8,17.12,3.52,188590.21,4.02
802165.8,17.12,3.52,188548.36,4.02
802165.8,17.12,3.52,188548.36,4.02
802029.83,17.12,3.52,188542.03,4.02
801893.85,17.12,3.52,189018.75,4.04
801946.55,17.12,3.53,189008.86,4.04
801587.22,17.12,3.52,188602.71,4.03
801440.42,17.12,3.52,188800.23,4.03
801103.34,17.11,3.51,188448.69,4.03
800967.36,17.11,3.51,188448.38,4.03
800967.36,17.11,3.51,188448.38,4.03
800831.38,17.11,3.52,188448.38,4.03
801127.4,17.12,3.52,188566.24,4.03
801371.44,17.13,3.53,188457.28,4.03
801235.46,17.13,3.53,188448.38,4.03
801288.16,17.13,3.54,188940.53,4.04
801288.16,17.13,3.54,188940.53,4.04
801152.19,17.13,3.54,189086.58,4.04
800955.76,17.13,3.53,188876.05,4.04
800819.78,17.13,3.53,189047.44,4.04
800619.94,17.13,3.53,188789.62,4.04
800247.95,17.12,3.52,188619.04,4.04
800111.97,17.12,3.52,188618.73,4.04
799821.96,17.12,3.52,188317.34,4.03
799685.98,17.12,3.52,188317.34,4.03
799550.0,17.12,3.52,188364.18,4.03
799414.02,17.12,3.52,188368.59,4.03
799416.67,17.12,3.52,188416.1,4.03
799280.69,17.12,3.52,188475.79,4.04
799144.71,17.12,3.52,188688.98,4.04
799197.41,17.13,3.53,188633.08,4.04
799147.41,17.12,3.53,188583.08,4.04
799011.44,17.13,3.53,188487.12,4.04
799396.1,17.13,3.54,188486.81,4.04
799260.12,17.14,3.54,188486.81,4.04
799124.14,17.14,3.54,188532.85,4.04
798988.17,17.14,3.54,188503.71,4.04
798852.19,17.14,3.54,188486.81,4.04
798716.21,17.14,3.54,188891.65,4.05
798580.23,17.14,3.54,188588.57,4.05
798580.23,17.14,3.54,188588.57,4.05
798498.98,17.14,3.54,189104.13,4.06
798363.0,17.14,3.54,189103.82,4.06
797997.64,17.14,3.54,188696.5,4.05
797780.39,17.13,3.53,188535.34,4.05
797508.43,17.13,3.54,188536.99,4.05
797508.43,17.13,3.54,188536.99,4.05
797372.46,17.13,3.54,188536.34,4.05
797236.48,17.13,3.54,188535.34,4.05
797289.18,17.14,3.54,188701.38,4.06
797153.2,17.14,3.54,188581.34,4.05
797154.52,17.14,3.54,188599.08,4.06
797539.18,17.15,3.55,189273.93,4.07
797403.21,17.15,3.55,189273.62,4.07
797455.91,17.15,3.56,189273.62,4.07
797457.23,17.15,3.56,189274.78,4.07
797457.23,17.15,3.56,189234.94,4.07
797145.13,17.15,3.55,188871.85,4.06
797441.15,17.16,3.56,188900.45,4.06
797445.12,17.16,3.56,188951.08,4.07
797309.14,17.16,3.56,188948.39,4.07
797173.16,17.16,3.56,188949.28,4.07
797225.86,17.16,3.57,188922.49,4.07
797278.56,17.17,3.57,189776.73,4.09
797142.59,17.17,3.57,189747.73,4.09
797006.61,17.17,3.57,189747.42,4.09
796870.63,17.17,3.57,189747.42,4.09
796734.65,17.17,3.57,190109.16,4.1
796598.68,17.17,3.57,190070.2,4.1
796236.68,17.16,3.57,189880.78,4.09
796100.7,17.17,3.57,189835.51,4.09
796596.57,17.18,3.58,189975.33,4.1
797752.77,17.2,3.61,191618.0,4.13
797616.79,17.21,3.61,191618.16,4.13
797669.49,17.21,3.61,191617.69,4.13
797533.52,17.21,3.61,191617.69,4.14
797533.52,17.21,3.61,191658.7,4.14
797586.22,17.21,3.62,191692.54,4.14
797450.24,17.22,3.62,191735.17,4.14
797314.26,17.22,3.62,191747.57,4.14
797366.96,17.22,3.62,192375.26,4.15
797230.99,17.22,3.62,192224.64,4.15
797421.44,17.23,3.63,192224.33,4.15
797285.46,17.23,3.63,192224.33,4.15
797529.5,17.24,3.64,192229.41,4.15
797393.52,17.24,3.64,192224.33,4.16
797446.22,17.24,3.64,192224.33,4.16
797310.24,17.24,3.64,192748.64,4.17
797310.24,17.24,3.64,192747.09,4.17
797310.24,17.24,3.64,192747.09,4.17
797310.24,17.24,3.64,192731.57,4.17
797606.27,17.25,3.65,192934.17,4.17
797887.38,17.26,3.66,193987.77,4.2
798131.41,17.27,3.67,193987.46,4.2
797995.43,17.27,3.67,193987.46,4.2
797995.43,17.27,3.67,193971.82,4.2
798062.61,17.27,3.67,194016.31,4.2
798358.64,17.28,3.68,194018.22,4.2
798411.34,17.28,3.68,194016.83,4.2
798275.36,17.28,3.68,194016.35,4.2
798139.38,17.28,3.68,194016.31,4.2
798028.0,17.28,3.68,193891.3,4.2
797892.02,17.28,3.68,194716.83,4.22
797892.02,17.28,3.68,194716.83,4.22
797733.34,17.28,3.68,194558.56,4.21
797361.34,17.27,3.67,194157.46,4.21
797170.01,17.27,3.67,194280.4,4.21
797034.03,17.27,3.67,194156.35,4.21
797086.73,17.27,3.68,194156.41,4.21
797139.43,17.28,3.68,194156.03,4.21
797003.45,17.28,3.68,194156.03,4.21
797193.91,17.28,3.69,194181.98,4.21
797193.91,17.28,3.69,194181.98,4.21
797057.93,17.29,3.69,194176.36,4.21
797057.93,17.29,3.69,194176.36,4.21
796921.95,17.29,3.69,194160.84,4.21
796785.97,17.29,3.69,194888.13,4.23
796650.0,17.29,3.69,194841.11,4.23
796650.0,17.29,3.69,194841.11,4.23
796514.02,17.29,3.69,194840.81,4.23
796378.04,17.29,3.69,194840.8,4.23
796382.01,17.29,3.69,194844.86,4.23
796246.03,17.29,3.69,194965.42,4.23
796110.05,17.29,3.69,194898.96,4.23
795813.62,17.29,3.69,194622.19,4.23
795677.64,17.29,3.69,194594.06,4.23
795730.35,17.29,3.69,194842.37,4.23
795783.05,17.3,3.7,194965.87,4.24
796087.22,17.3,3.71,195192.88,4.24
795543.31,17.31,3.71,195192.69,4.25
795407.33,17.31,3.71,195247.56,4.25
795409.98,17.31,3.71,195249.25,4.25
795600.43,17.31,3.72,195240.69,4.25
795464.45,17.32,3.72,195584.76,4.26
795464.45,17.32,3.72,195587.91,4.26
795464.45,17.32,3.72,195587.91,4.26
795745.56,17.32,3.73,195859.99,4.26
795609.58,17.32,3.73,195859.68,4.26
795609.58,17.32,3.73,195967.01,4.27
795800.03,17.33,3.73,195967.01,4.27
795664.06,17.33,3.73,196020.67,4.27
795283.91,17.33,3.73,195830.32,4.27
795147.93,17.33,3.73,195795.48,4.27
795011.95,17.33,3.73,195776.66,4.27
795307.97,17.34,3.74,196561.5,4.28
795182.81,17.34,3.74,196309.28,4.28
795157.59,17.34,3.74,196656.66,4.29
795453.61,17.35,3.75,196656.35,4.29
795257.18,17.34,3.75,196382.87,4.28
795309.89,17.35,3.75,196382.87,4.28
795173.91,17.35,3.75,196402.23,4.29
794801.91,17.34,3.75,196392.72,4.29
795097.93,17.35,3.75,196382.87,4.29
794961.95,17.35,3.75,196635.75,4.29
794994.87,17.35,3.75,196719.32,4.29
794771.41,17.35,3.75,196586.79,4.29
794824.11,17.35,3.76,196466.44,4.29
794666.89,17.35,3.75,196309.22,4.29
794719.59,17.35,3.76,197208.75,4.31
794583.61,17.36,3.76,197098.89,4.31
794887.79,17.36,3.77,197102.7,4.31
794887.79,17.36,3.77,197102.7,4.31
794751.81,17.36,3.77,197107.9,4.31
794942.26,17.37,3.77,197098.58,4.31
794806.28,17.37,3.77,197098.58,4.31
794858.99,17.38,3.78,197439.72,4.32
794723.01,17.38,3.78,197251.07,4.31
794723.01,17.38,3.78,197210.18,4.31
794587.03,17.38,3.78,197135.36,4.31
794587.03,17.38,3.78,197135.36,4.31
794587.03,17.38,3.78,197135.36,4.31
794451.05,17.38,3.78,198028.33,4.33
794641.51,17.39,3.79,198028.02,4.33
794505.53,17.39,3.79,198028.02,4.33
794369.55,17.39,3.79,198028.02,4.33
794233.57,17.39,3.79,198241.3,4.34
794097.6,17.39,3.79,198187.6,4.34
793983.25,17.39,3.79,199012.74,4.36
793983.25,17.39,3.79,199037.21,4.36
793613.1,17.38,3.79,198611.53,4.35
793919.44,17.39,3.8,198473.12,4.35
792831.62,17.4,3.8,198472.81,4.36
792695.64,17.4,3.8,198472.5,4.36
792695.64,17.4,3.8,198472.5,4.36
792695.64,17.4,3.8,198472.5,4.36
792399.21,17.4,3.8,198215.47,4.35
792263.23,17.4,3.8,198215.47,4.35
792263.23,17.4,3.8,198215.47,4.35
792127.26,17.4,3.8,198313.19,4.36
792127.26,17.4,3.8,198313.19,4.36
791991.28,17.4,3.8,198289.98,4.36
791855.3,17.4,3.8,198258.58,4.36
791656.35,17.4,3.8,198218.9,4.36
791547.67,17.39,3.8,198110.71,4.35
791499.0,17.4,3.8,198994.36,4.37
791481.6,17.4,3.8,198897.73,4.37
791819.74,17.41,3.81,198726.4,4.37
792115.76,17.42,3.82,198726.08,4.37
791608.36,17.41,3.81,198160.66,4.36
791608.36,17.41,3.81,198160.66,4.36
791472.38,17.41,3.81,198160.66,4.36
791336.41,17.41,3.81,198160.66,4.36
791336.41,17.41,3.81,198160.66,4.36
791200.43,17.41,3.81,198195.25,4.36
791064.45,17.41,3.82,198168.07,4.36
790928.47,17.41,3.82,198160.66,4.36
790797.73,17.41,3.81,198521.28,4.37
790672.57,17.41,3.82,198316.62,4.37
790714.46,17.42,3.82,198597.24,4.37
791010.48,17.43,3.83,198596.93,4.37
790638.48,17.42,3.82,198596.93,4.38
790502.5,17.42,3.82,198680.07,4.38
790366.53,17.42,3.82,198608.89,4.38
790556.98,17.43,3.83,198964.93,4.39
790421.0,17.43,3.83,198730.37,4.38
790285.02,17.43,3.83,198696.23,4.38
790348.54,17.43,3.84,199322.18,4.4
790201.75,17.43,3.84,199123.98,4.39
789905.32,17.43,3.83,198874.94,4.39
790289.98,17.44,3.84,198874.63,4.39
790154.0,17.44,3.84,198874.63,4.39
790018.02,17.44,3.84,198874.63,4.39
789882.05,17.44,3.84,198901.66,4.39
789746.07,17.44,3.84,198899.9,4.39
789255.43,17.43,3.84,199053.37,4.4
789551.45,17.44,3.84,199047.05,4.4
789459.13,17.44,3.85,199000.98,4.4
789377.5,17.45,3.85,199434.63,4.41
789430.2,17.45,3.85,199434.69,4.41
789294.22,17.45,3.85,199434.32,4.41
789158.25,17.45,3.85,199434.32,4.41
789210.95,17.46,3.86,199459.88,4.41
789515.12,17.46,3.87,199439.78,4.41
789379.14,17.47,3.87,199434.32,4.41
789243.17,17.47,3.87,200098.19,4.43
788873.02,17.46,3.86,199800.13,4.42
788737.04,17.46,3.86,199842.31,4.42
788789.74,17.47,3.87,199842.37,4.42
788842.44,17.47,3.87,199841.99,4.43
788706.46,17.47,3.87,199841.99,4.43
788707.79,17.47,3.87,199843.99,4.43
788571.81,17.47,3.87,199875.52,4.43
788624.51,17.48,3.88,199848.97,4.43
788488.53,17.48,3.88,199843.99,4.43
788491.17,17.48,3.88,199886.0,4.43
788355.2,17.48,3.88,200574.62,4.45
788219.22,17.48,3.88,200402.78,4.44
788083.24,17.48,3.88,200402.94,4.44
788379.26,17.49,3.89,200402.47,4.45
788243.29,17.49,3.89,200402.47,4.45
788295.99,17.49,3.89,200440.97,4.45
788486.44,17.5,3.9,200420.94,4.45
788114.44,17.49,3.9,200403.97,4.45
787818.01,17.49,3.89,201038.77,4.46
787703.67,17.49,3.89,200666.14,4.46
787984.89,17.5,3.9,201107.74,4.47
787848.92,17.5,3.9,201107.43,4.47
787848.92,17.5,3.9,201164.9,4.47
787805.42,17.5,3.9,201269.64,4.47
787805.42,17.5,3.9,201321.74,4.47
787669.45,17.5,3.9,201321.74,4.47
787533.47,17.5,3.9,201407.76,4.48
787586.17,17.51,3.91,201348.74,4.48
787450.19,17.51,3.91,201357.53,4.48
787314.22,17.51,3.91,201321.74,4.48
787178.24,17.51,3.91,201648.88,4.49
787474.26,17.52,3.92,201866.13,4.49
787338.28,17.52,3.92,201865.82,4.49
787114.82,17.51,3.92,201720.19,4.49
786978.85,17.52,3.92,201720.19,4.49
786842.87,17.52,3.92,201849.28,4.49
786845.65,17.52,3.92,201850.51,4.49
787141.67,17.53,3.93,201759.33,4.49
787194.37,17.53,3.93,201728.0,4.49
787194.37,17.53,3.93,201728.0,4.49
787058.4,17.53,3.93,201721.42,4.49
786708.03,17.52,3.93,202656.14,4.51
786488.09,17.52,3.92,202432.09,4.51
787252.91,17.54,3.94,202853.43,4.52
787252.91,17.54,3.94,202853.43,4.52
786682.47,17.53,3.93,202215.5,4.51
786265.83,17.52,3.93,201817.37,4.5
786561.85,17.53,3.93,201817.06,4.5
786425.87,17.53,3.93,201817.06,4.5
786063.87,17.53,3.93,201817.06,4.5
786116.57,17.53,3.93,201817.06,4.5
786116.57,17.53,3.93,201817.06,4.5
785980.6,17.53,3.93,201817.06,4.5
785844.62,17.53,3.93,202058.17,4.51
785708.64,17.53,3.94,201993.52,4.51
785583.48,17.53,3.94,201877.74,4.51
785436.69,17.53,3.94,202074.97,4.51
785436.69,17.53,3.94,202074.97,4.51
785436.69,17.53,3.94,202074.97,4.51
785732.71,17.54,3.95,202074.66,4.51
785732.71,17.54,3.95,202074.94,4.51
785785.41,17.55,3.95,202074.94,4.51
785649.43,17.55,3.95,202074.94,4.51
785513.45,17.55,3.95,202149.86,4.52
785566.16,17.55,3.96,202096.26,4.52
785194.16,17.55,3.95,202080.99,4.52
785246.86,17.55,3.95,202074.94,4.52
785110.88,17.55,3.95,202818.64,4.53
784974.9,17.55,3.96,202682.45,4.53
785165.36,17.56,3.96,202682.14,4.53
785029.38,17.56,3.96,202682.14,4.53
785033.34,17.56,3.96,202704.63,4.53
784897.37,17.56,3.96,202750.0,4.54
784761.39,17.56,3.97,202745.64,4.54
784625.41,17.56,3.97,202710.1,4.54
784328.98,17.56,3.96,203345.29,4.55
784713.64,17.57,3.97,203021.32,4.55
784588.48,17.57,3.97,202786.98,4.54
784441.69,17.57,3.97,203291.15,4.55
784305.71,17.57,3.97,203290.84,4.55
784169.73,17.57,3.97,203290.84,4.56
784222.43,17.58,3.98,203308.68,4.56
784277.16,17.58,3.98,203305.99,4.56
784573.18,17.59,3.99,203299.0,4.56
784437.2,17.59,3.99,203312.68,4.56
784301.23,17.59,3.99,203288.15,4.56
784064.96,17.58,3.99,203077.87,4.55
783928.98,17.58,3.99,203723.35,4.57
783656.9,17.58,3.98,203545.03,4.57
783609.68,17.58,3.98,203504.33,4.57
783310.59,17.58,3.98,203200.77,4.56
783310.59,17.58,3.98,203200.77,4.56
783310.59,17.58,3.98,203200.77,4.56
783310.59,17.58,3.98,203200.77,4.56
783174.61,17.58,3.98,203200.46,4.56
783038.63,17.58,3.98,203200.46,4.56
783091.34,17.58,3.99,203200.46,4.56
783091.34,17.58,3.99,203200.46,4.56
783144.04,17.59,3.99,203212.12,4.56
783144.04,17.59,3.99,203212.12,4.56
783440.06,17.6,4.0,203208.3,4.56
783440.06,17.6,4.0,203208.3,4.56
783304.08,17.6,4.0,203201.32,4.56
783168.1,17.6,4.0,203930.0,4.58
783168.1,17.6,4.0,203930.0,4.58
783220.8,17.6,4.0,204163.04,4.59
782848.81,17.6,4.0,203763.94,4.58
782712.83,17.6,4.0,203764.1,4.58
782956.86,17.6,4.01,203763.63,4.58
782666.85,17.6,4.0,203769.57,4.58
782666.85,17.6,4.0,203769.57,4.58
782530.87,17.6,4.0,203764.92,4.58
782394.9,17.6,4.0,203763.63,4.58
782258.92,17.6,4.0,203792.23,4.59
782122.94,17.6,4.01,203767.39,4.59
782404.05,17.61,4.01,204256.72,4.6
782408.02,17.61,4.01,204323.24,4.6
782272.04,17.61,4.01,204306.69,4.6
782136.06,17.61,4.02,204306.85,4.6
782136.06,17.61,4.02,204306.85,4.6
782136.06,17.61,4.02,204306.85,4.6
782417.17,17.62,4.02,204306.38,4.6
782281.19,17.62,4.02,204369.85,4.6
782145.22,17.62,4.03,204327.38,4.6
782009.24,17.62,4.03,204306.38,4.6
781815.67,17.62,4.02,204139.39,4.6
782119.84,17.63,4.03,204672.91,4.61
781983.86,17.63,4.03,204528.07,4.61
782227.9,17.64,4.04,205414.88,4.63
782091.92,17.64,4.04,205414.57,4.63
781955.94,17.64,4.04,205414.57,4.63
781819.96,17.64,4.04,205427.92,4.64
781683.99,17.64,4.04,205421.31,4.64
781548.01,17.64,4.05,205414.57,4.64
781258.0,17.64,4.04,204955.67,4.63
781258.0,17.64,4.04,204955.67,4.63
781502.03,17.65,4.05,205225.86,4.63
781502.03,17.65,4.05,205225.86,4.63
781502.03,17.65,4.05,205195.72,4.63
781502.03,17.65,4.05,205195.72,4.63
781131.88,17.64,4.04,204967.11,4.63
780995.91,17.64,4.04,205014.74,4.63
781048.61,17.64,4.05,205171.45,4.63
781052.41,17.64,4.05,205279.27,4.64
780765.32,17.64,4.04,204981.3,4.63
780629.34,17.64,4.04,204981.45,4.63
780493.37,17.64,4.04,204980.98,4.63
780357.39,17.64,4.04,205059.32,4.64
780221.41,17.64,4.05,205007.73,4.64
780274.11,17.65,4.05,204982.01,4.64
780138.14,17.65,4.05,205458.42,4.65
780045.81,17.65,4.05,205353.32,4.65
779866.18,17.65,4.05,205169.66,4.64
779730.2,17.65,4.05,205169.82,4.64
779594.23,17.65,4.05,205169.35,4.65
779875.34,17.66,4.06,205175.55,4.65
779928.04,17.66,4.07,205175.2,4.65
779928.04,17.66,4.07,205209.29,4.65
779792.06,17.67,4.07,205203.9,4.65
779794.7,17.67,4.07,205205.02,4.65
779658.73,17.67,4.07,205607.72,4.66
779522.75,17.67,4.07,205296.49,4.65
779713.2,17.67,4.08,206155.95,4.67
779713.2,17.67,4.08,206155.95,4.67
779577.22,17.68,4.08,206155.64,4.67
779441.25,17.68,4.08,206155.64,4.68
779441.25,17.68,4.08,206155.64,4.68
779493.95,17.68,4.08,206155.64,4.68
779493.95,17.68,4.08,206120.34,4.68
779357.97,17.68,4.08,206120.84,4.68
779065.71,17.68,4.08,205857.11,4.67
778929.73,17.68,4.08,205856.62,4.67
778793.76,17.68,4.08,205856.61,4.67
777705.94,17.69,4.09,205856.3,4.68
777569.96,17.69,4.09,206119.62,4.69
777760.41,17.69,4.1,206286.5,4.69
777624.44,17.69,4.1,206286.19,4.69
777624.44,17.69,4.1,206286.19,4.69
777488.46,17.7,4.1,206286.19,4.7
777352.48,17.7,4.1,206319.74,4.7
777216.5,17.7,4.1,206301.9,4.7
777080.53,17.7,4.1,206286.3,4.7
777080.53,17.7,4.1,206286.3,4.7
777133.23,17.7,4.11,206531.0,4.7
776997.25,17.7,4.11,206508.65,4.71
776861.27,17.7,4.11,206456.13,4.71
776725.3,17.71,4.11,206455.82,4.71
776402.8,17.7,4.1,206123.47,4.7
776698.82,17.71,4.11,206123.47,4.7
776562.85,17.71,4.11,206159.5,4.7
776242.85,17.7,4.11,205839.5,4.69
776433.3,17.71,4.11,205814.33,4.69
776136.87,17.7,4.11,205599.86,4.69
776000.89,17.71,4.11,205595.82,4.69
775886.55,17.71,4.11,206898.65,4.72
775613.44,17.7,4.1,205740.33,4.7
776353.14,17.72,4.12,207278.74,4.73
776217.16,17.72,4.12,207278.42,4.73
776058.89,17.72,4.12,206923.67,4.72
776111.59,17.73,4.13,206923.67,4.73
776111.59,17.73,4.13,206921.16,4.73
775975.62,17.73,4.13,206967.96,4.73
775839.64,17.73,4.13,206977.1,4.73
775703.66,17.73,4.13,207037.86,4.73
775756.36,17.73,4.13,207003.44,4.73
775620.39,17.73,4.14,207419.68,4.74
775484.41,17.73,4.14,207277.55,4.74
775348.43,17.74,4.14,207277.25,4.74
775538.88,17.74,4.14,207277.24,4.74
775402.9,17.74,4.15,207402.22,4.75
775266.93,17.74,4.15,207390.9,4.75
775130.95,17.75,4.15,207288.59,4.75
775426.97,17.75,4.16,207946.14,4.76
775290.99,17.75,4.16,207699.17,4.76
775155.02,17.76,4.16,207932.09,4.76
775019.04,17.76,4.16,207931.78,4.76
775019.04,17.76,4.16,207950.52,4.76
774883.06,17.76,4.16,207950.52,4.77
774935.76,17.76,4.16,207955.83,4.77
774799.79,17.76,4.17,207955.59,4.77
774852.49,17.77,4.17,207955.23,4.77
774905.19,17.77,4.17,207950.52,4.77
774905.19,17.77,4.17,207973.0,4.77
774769.21,17.77,4.18,208579.76,4.78
774633.23,17.77,4.18,208504.18,4.78
774823.69,17.78,4.18,208503.87,4.78
774687.71,17.78,4.18,208503.87,4.79
774740.41,17.79,4.19,208503.87,4.79
774391.98,17.78,4.18,208259.03,4.78
774161.65,17.78,4.18,208054.04,4.78
773955.22,17.77,4.18,208105.36,4.78
773819.24,17.77,4.18,208054.04,4.78
773683.26,17.77,4.18,208054.04,4.78
773735.96,17.78,4.18,208540.98,4.79
773610.8,17.78,4.18,208462.2,4.79
773652.69,17.78,4.19,208671.19,4.8
773654.01,17.78,4.19,208677.96,4.8
773518.03,17.79,4.19,208677.65,4.8
773708.48,17.79,4.2,208677.65,4.8
773712.45,17.79,4.2,208750.5,4.8
773712.45,17.79,4.2,208783.67,4.8
774008.47,17.8,4.2,208800.42,4.8
773646.47,17.8,4.2,208783.67,4.8
773326.47,17.79,4.19,208463.67,4.8
773190.49,17.79,4.19,208463.67,4.8
773243.19,17.79,4.2,208524.11,4.8
773107.22,17.8,4.2,208859.64,4.81
773403.24,17.8,4.21,209101.69,4.81
773267.26,17.81,4.21,209280.43,4.82
773457.71,17.81,4.21,209280.11,4.82
773321.74,17.81,4.22,209280.11,4.82
773185.76,17.81,4.22,209327.78,4.82
773049.78,17.82,4.22,209291.62,4.82
773102.48,17.82,4.22,209281.9,4.82
773155.18,17.82,4.23,209280.11,4.82
773019.21,17.83,4.23,209974.72,4.84
772883.23,17.83,4.23,209960.34,4.84
772576.8,17.82,4.22,209870.46,4.84
772440.82,17.82,4.22,209870.15,4.84
772304.85,17.82,4.22,209870.15,4.84
772168.87,17.82,4.23,210158.69,4.85
772170.19,17.82,4.23,210160.75,4.85
772034.21,17.82,4.23,210089.92,4.85
771898.23,17.83,4.23,210007.9,4.85
771972.57,17.83,4.23,210526.38,4.86
772253.79,17.84,4.24,210529.4,4.86
772117.82,17.84,4.24,210529.56,4.86
771959.14,17.84,4.24,210371.36,4.86
771823.16,17.84,4.24,210370.89,4.86
771437.03,17.83,4.24,210092.59,4.86
771301.05,17.84,4.24,210360.46,4.86
771301.05,17.84,4.24,210321.71,4.86
771165.07,17.84,4.24,210250.36,4.86
771029.09,17.84,4.24,210165.87,4.86
771059.74,17.84,4.24,211097.31,4.88
771416.17,17.85,4.26,210874.46,4.88
771416.17,17.85,4.26,210874.46,4.88
771192.71,17.85,4.25,210599.42,4.87
770896.28,17.85,4.25,210285.9,4.87
770101.27,17.83,4.23,209465.28,4.85
770101.27,17.83,4.23,209465.28,4.85
770101.27,17.83,4.23,209507.45,4.85
769887.76,17.83,4.23,209293.94,4.85
770131.8,17.84,4.24,209293.63,4.85
769995.82,17.84,4.24,209293.63,4.85
769859.84,17.84,4.24,209298.42,4.85
769912.54,17.84,4.24,209296.77,4.85
770103.0,17.85,4.25,209293.63,4.85
770293.45,17.86,4.26,210055.15,4.87
770346.15,17.86,4.26,210337.64,4.88
770346.15,17.86,4.26,210337.64,4.88
770210.17,17.86,4.26,210472.05,4.88
770074.19,17.86,4.26,210471.74,4.88
770370.22,17.87,4.27,210471.74,4.88
770422.92,17.88,4.28,210471.74,4.88
770426.88,17.88,4.28,210516.14,4.88
770220.45,17.87,4.27,210551.09,4.89
770084.47,17.87,4.28,210578.18,4.89
770084.47,17.87,4.28,210578.18,4.89
770137.17,17.88,4.28,210559.69,4.89
770001.2,17.88,4.28,210551.09,4.89
769619.2,17.87,4.27,210961.72,4.9
769923.37,17.88,4.28,210879.19,4.9
769976.07,17.89,4.29,211382.18,4.91
770028.77,17.89,4.29,211381.87,4.91
770081.48,17.89,4.3,211381.87,4.91
769945.5,17.9,4.3,211388.93,4.91
769809.52,17.9,4.3,211393.45,4.91
769673.54,17.9,4.3,211404.11,4.92
769537.57,17.9,4.3,211804.55,4.93
769401.59,17.9,4.3,211708.57,4.93
769265.61,17.9,4.3,211757.92,4.93
769106.93,17.9,4.3,211600.63,4.92
769159.63,17.9,4.3,211600.7,4.92
769023.66,17.9,4.31,211600.32,4.93
768663.51,17.9,4.3,211464.35,4.92
768527.53,17.9,4.3,211464.35,4.92
