ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
876506.42,22.9,9.3,410629.35,10.73
876775.25,22.91,9.31,410629.35,10.73
876639.29,22.91,9.32,410613.67,10.73
876503.33,22.91,9.32,410603.08,10.73
876367.37,22.92,9.32,410727.71,10.74
876367.37,22.92,9.32,410727.71,10.74
876238.88,22.92,9.32,410850.73,10.75
876238.88,22.92,9.32,410850.73,10.75
875960.88,22.91,9.32,410798.07,10.75
876232.92,22.92,9.33,410813.08,10.75
875888.13,22.92,9.32,410807.2,10.75
875888.13,22.92,9.32,410807.2,10.75
876156.96,22.93,9.33,410798.07,10.75
876013.53,22.93,9.33,410548.47,10.75
875668.75,22.92,9.33,411018.34,10.76
875852.46,22.93,9.34,411218.56,10.77
875658.51,22.93,9.33,410907.22,10.76
875522.55,22.93,9.33,410907.02,10.76
875386.59,22.93,9.34,410907.02,10.76
875438.28,22.94,9.34,411183.69,10.77
875302.32,22.94,9.35,411183.69,10.78
875112.64,22.94,9.34,411317.52,10.78
874976.68,22.94,9.34,411326.56,10.78
875028.38,22.95,9.35,411737.3,10.8
874892.42,22.95,9.35,411728.25,10.8
874756.46,22.95,9.36,412070.92,10.81
874756.46,22.95,9.36,412070.92,10.81
875025.28,22.96,9.37,412070.72,10.81
874680.5,22.96,9.36,412070.72,10.81
874390.82,22.95,9.35,411665.76,10.8
874659.65,22.96,9.36,411665.76,10.81
874572.23,22.96,9.37,411473.94,10.8
874623.92,22.97,9.37,411505.76,10.81
874439.42,22.97,9.37,411354.92,10.81
874303.46,22.97,9.38,411354.72,10.81
874303.46,22.97,9.38,411354.72,10.81
874303.46,22.97,9.38,411354.72,10.81
874167.5,22.98,9.38,411354.72,10.81
873885.77,22.97,9.37,411179.54,10.81
873749.81,22.97,9.38,411415.6,10.82
873613.85,22.98,9.38,411371.67,10.82
873477.89,22.98,9.38,411291.55,10.82
873477.89,22.98,9.38,411291.55,10.82
873487.29,22.98,9.38,411295.43,10.82
873448.4,22.98,9.39,412145.32,10.84
873632.12,22.99,9.4,412191.63,10.85
873683.81,23.0,9.4,412113.5,10.85
873527.76,23.0,9.4,411470.71,10.83
873182.98,22.99,9.4,411495.58,10.84
873451.8,23.0,9.41,411539.07,10.84
873642.98,23.01,9.42,413084.04,10.88
873687.21,23.02,9.42,413214.74,10.89
873497.54,23.02,9.42,413276.42,10.89
873497.54,23.02,9.42,413276.42,10.89
873310.95,23.01,9.42,413088.8,10.88
873021.28,23.01,9.41,412453.24,10.87
872680.28,23.0,9.4,412454.79,10.87
872863.99,23.01,9.41,412454.59,10.87
872868.69,23.01,9.41,412468.34,10.87
872868.69,23.01,9.41,412468.34,10.87
872732.73,23.01,9.41,412468.15,10.88
872732.73,23.01,9.41,412468.15,10.88
872784.42,23.02,9.42,412468.15,10.88
872968.14,23.03,9.43,412468.15,10.88
872968.14,23.03,9.43,412468.15,10.88
873019.83,23.03,9.44,412495.91,10.88
873019.83,23.03,9.44,412495.91,10.88
873288.65,23.04,9.45,412481.03,10.88
873075.7,23.04,9.45,412161.92,10.88
872939.74,23.05,9.45,412161.92,10.88
872803.78,23.05,9.45,412436.1,10.89
872855.47,23.05,9.46,412429.57,10.89
872719.51,23.06,9.46,412217.81,10.89
872719.51,23.06,9.46,412217.81,10.89
872433.1,23.05,9.45,411917.79,10.88
872297.14,23.05,9.46,411866.89,10.88
871952.35,23.05,9.45,411860.54,10.89
872004.05,23.05,9.46,413308.14,10.93
871714.37,23.05,9.45,413429.29,10.93
871593.35,23.05,9.45,414042.18,10.95
871849.56,23.06,9.47,413960.83,10.95
871713.6,23.07,9.47,413972.28,10.95
871713.6,23.07,9.47,413972.28,10.95
871765.29,23.07,9.48,414157.15,10.96
872034.12,23.08,9.49,414156.95,10.96
871689.33,23.08,9.48,414156.95,10.96
871689.33,23.08,9.48,414156.95,10.96
871553.37,23.08,9.48,414145.3,10.97
871822.2,23.09,9.49,414145.3,10.97
871686.24,23.09,9.5,414151.69,10.97
871576.24,23.09,9.49,414041.69,10.97
871759.95,23.1,9.5,414254.66,10.98
871943.66,23.11,9.51,414258.06,10.98
871807.7,23.11,9.51,414290.95,10.98
871807.7,23.11,9.51,414290.95,10.98
872079.74,23.12,9.52,414074.57,10.98
871536.67,23.11,9.52,413531.51,10.97
871325.26,23.11,9.51,413307.35,10.96
871135.59,23.1,9.51,412888.83,10.95
870999.63,23.11,9.51,413469.82,10.97
870863.67,23.11,9.51,413068.84,10.96
870915.36,23.11,9.52,414258.48,10.99
870967.05,23.12,9.53,414446.63,11.0
870655.23,23.12,9.52,413773.91,10.99
870365.55,23.11,9.51,413724.75,10.99
870634.99,23.12,9.52,414770.81,11.01
870450.91,23.12,9.52,414233.48,11.0
870450.91,23.12,9.52,414233.48,11.0
870347.91,23.12,9.52,414109.0,11.0
870616.74,23.13,9.53,414108.8,11.0
870432.66,23.13,9.53,414228.42,11.01
870154.67,23.12,9.53,413905.53,11.0
869883.66,23.12,9.52,413864.4,11.0
869726.01,23.11,9.52,413712.53,10.99
869381.23,23.11,9.51,413712.53,11.0
869432.92,23.11,9.52,413712.53,11.0
869296.96,23.12,9.52,413712.33,11.0
869573.42,23.13,9.53,413751.29,11.0
869625.11,23.13,9.54,413731.4,11.01
869625.11,23.13,9.54,413731.4,11.01
869676.81,23.14,9.54,413722.75,11.01
869860.52,23.15,9.55,413788.13,11.01
869912.21,23.15,9.56,414948.94,11.04
869804.56,23.15,9.56,414846.1,11.04
869560.04,23.15,9.55,413815.3,11.02
869424.08,23.15,9.55,413815.3,11.02
869288.12,23.15,9.56,413816.04,11.02
869288.12,23.15,9.56,413816.04,11.02
869152.16,23.16,9.56,414388.46,11.04
869016.2,23.16,9.56,414342.69,11.04
869067.89,23.16,9.57,415326.28,11.07
869119.58,23.17,9.57,415326.46,11.07
869396.04,23.18,9.59,415326.09,11.07
870065.54,23.21,9.61,416173.39,11.1
870117.23,23.21,9.62,416173.39,11.1
869774.81,23.21,9.61,416183.67,11.1
869638.85,23.21,9.61,416183.67,11.11
869966.69,23.22,9.62,416173.39,11.11
869830.73,23.22,9.63,416173.39,11.11
869524.95,23.22,9.62,416173.39,11.11
869524.95,23.22,9.62,416173.39,11.11
869524.95,23.22,9.62,416173.39,11.11
869388.99,23.22,9.62,416176.29,11.11
869657.82,23.23,9.63,416307.57,11.12
869521.86,23.23,9.64,416304.92,11.12
869385.9,23.23,9.64,416304.66,11.13
869621.67,23.24,9.65,416179.33,11.12
869893.7,23.25,9.66,417594.59,11.16
869548.92,23.25,9.65,417206.56,11.15
869412.96,23.25,9.65,417416.51,11.16
869277.0,23.25,9.66,417319.6,11.16
869328.69,23.26,9.66,417612.03,11.17
869192.73,23.26,9.67,417498.98,11.17
869244.42,23.27,9.67,417498.79,11.18
869296.12,23.28,9.68,417498.79,11.18
869347.81,23.28,9.69,417498.79,11.18
869399.5,23.29,9.69,417499.89,11.18
869263.54,23.29,9.69,417499.7,11.19
869263.54,23.29,9.69,417551.18,11.19
869127.58,23.29,9.7,417551.18,11.19
869396.4,23.3,9.71,417550.08,11.19
869051.62,23.3,9.7,417550.08,11.19
868915.66,23.3,9.7,417593.27,11.2
868746.74,23.3,9.71,417498.48,11.2
868798.43,23.31,9.71,417498.48,11.2
868798.43,23.31,9.71,417498.48,11.2
868662.47,23.31,9.71,417475.3,11.2
868934.51,23.32,9.73,418679.6,11.24
868986.2,23.33,9.73,418746.95,11.24
868786.53,23.32,9.73,418846.44,11.24
868592.57,23.32,9.72,418962.02,11.25
868644.26,23.33,9.73,418962.2,11.25
868920.73,23.34,9.74,418961.83,11.25
868972.42,23.34,9.75,418961.83,11.25
868972.42,23.34,9.75,418961.83,11.25
869024.11,23.35,9.75,418967.93,11.26
868681.69,23.34,9.75,418968.38,11.26
868403.69,23.34,9.74,418567.35,11.25
868267.73,23.34,9.74,418551.38,11.25
868267.73,23.34,9.74,418551.38,11.25
867989.74,23.34,9.74,418412.46,11.25
866902.06,23.36,9.76,418412.27,11.27
866744.41,23.35,9.76,418260.72,11.27
866608.45,23.36,9.76,418657.54,11.28
866660.14,23.36,9.77,418650.99,11.29
867056.94,23.37,9.78,418650.99,11.29
866803.35,23.37,9.77,419257.78,11.3
867072.18,23.38,9.78,419308.36,11.31
866727.39,23.37,9.78,418650.99,11.29
866727.39,23.37,9.78,418650.99,11.29
866963.16,23.38,9.79,420174.38,11.33
866885.78,23.39,9.79,419799.7,11.33
866782.78,23.39,9.8,419469.14,11.32
866834.47,23.4,9.8,419469.32,11.32
866665.55,23.4,9.8,419399.02,11.32
866529.59,23.4,9.81,419398.83,11.33
866798.42,23.41,9.82,419398.45,11.33
866798.42,23.41,9.82,419528.84,11.33
866850.11,23.42,9.82,419528.84,11.33
866714.15,23.42,9.83,419528.84,11.34
866949.92,23.43,9.84,419534.44,11.34
867001.61,23.44,9.84,419534.78,11.34
866656.83,23.43,9.84,419528.84,11.34
866520.87,23.44,9.84,419532.88,11.35
866572.56,23.44,9.85,419532.88,11.35
866353.39,23.44,9.84,419313.99,11.34
866169.31,23.43,9.84,419022.97,11.34
866033.35,23.44,9.84,419028.81,11.34
866302.17,23.45,9.85,420233.0,11.37
866166.21,23.45,9.85,420531.07,11.38
866030.25,23.45,9.86,420364.67,11.38
866213.97,23.46,9.87,421066.48,11.4
865924.3,23.46,9.86,420634.56,11.39
865642.57,23.45,9.85,420083.32,11.38
865583.6,23.45,9.86,420083.78,11.38
865447.64,23.46,9.86,420083.58,11.39
865499.33,23.46,9.87,420083.76,11.39
865551.02,23.47,9.87,420083.39,11.39
865206.24,23.46,9.87,420152.83,11.39
865070.28,23.47,9.87,420152.83,11.4
865404.81,23.48,9.88,420152.83,11.4
865191.86,23.48,9.88,420010.82,11.4
864811.37,23.47,9.88,420015.74,11.4
864863.06,23.48,9.88,420015.95,11.4
864727.1,23.48,9.89,420025.55,11.41
864778.79,23.49,9.89,420020.42,11.41
865113.32,23.5,9.9,420020.42,11.41
864850.23,23.49,9.9,420636.42,11.43
864850.23,23.49,9.9,420636.42,11.43
864560.23,23.49,9.89,420346.42,11.42
864424.27,23.49,9.9,420336.82,11.42
864288.31,23.49,9.9,420342.29,11.43
864685.12,23.51,9.91,420153.76,11.42
864736.81,23.51,9.92,420849.29,11.44
864612.04,23.51,9.92,421363.34,11.46
864476.08,23.51,9.92,421661.18,11.47
864347.59,23.52,9.92,421563.96,11.47
864616.41,23.53,9.93,421563.77,11.47
864668.11,23.53,9.94,421563.77,11.47
864524.68,23.54,9.94,421357.68,11.47
864576.37,23.54,9.95,421357.68,11.47
864628.06,23.55,9.95,421357.68,11.48
864863.83,23.56,9.96,421359.06,11.48
864915.52,23.57,9.97,421358.13,11.48
865099.24,23.58,9.98,421357.68,11.48
864963.28,23.58,9.98,421357.68,11.49
865014.97,23.59,9.99,423376.4,11.54
865198.68,23.59,10.0,423376.21,11.55
865091.03,23.59,10.0,423274.67,11.54
865326.8,23.6,10.01,423274.67,11.55
864982.01,23.6,10.0,422872.73,11.54
864995.73,23.6,10.0,422875.53,11.54
864687.74,23.59,9.99,422574.3,11.53
864551.78,23.59,10.0,422574.3,11.53
864551.78,23.59,10.0,422619.87,11.53
864735.49,23.6,10.01,422639.06,11.54
864599.53,23.6,10.01,422639.46,11.54
864868.36,23.62,10.02,422629.6,11.54
864920.05,23.62,10.03,422620.27,11.54
864784.09,23.62,10.03,422619.87,11.55
864784.09,23.62,10.03,422611.01,11.55
864648.13,23.63,10.03,422611.01,11.55
864699.82,23.63,10.04,422611.01,11.55
864563.86,23.64,10.04,422741.24,11.56
864615.55,23.64,10.05,424349.32,11.6
864479.59,23.65,10.05,424219.09,11.6
864343.63,23.65,10.05,424219.09,11.61
864395.33,23.66,10.06,424694.69,11.62
864075.33,23.65,10.05,424374.69,11.61
863939.37,23.65,10.06,424374.5,11.62
863739.69,23.65,10.05,423944.58,11.61
863739.69,23.65,10.05,423899.01,11.61
863394.91,23.64,10.05,423326.73,11.59
863063.18,23.63,10.04,423297.36,11.59
862927.22,23.64,10.04,423297.36,11.59
862791.26,23.64,10.04,423297.36,11.6
862741.26,23.64,10.04,423247.36,11.6
862605.3,23.64,10.05,423292.09,11.6
862469.34,23.64,10.05,423357.26,11.61
862738.16,23.65,10.06,423357.07,11.61
862789.86,23.66,10.07,423357.07,11.61
862653.9,23.66,10.07,423395.49,11.61
862309.11,23.66,10.06,423395.49,11.62
862577.94,23.67,10.07,423510.03,11.62
862233.15,23.66,10.07,423496.45,11.62
862145.73,23.67,10.07,423446.23,11.62
862414.56,23.68,10.08,423407.99,11.62
862124.88,23.67,10.07,423144.88,11.62
862176.57,23.68,10.08,423232.62,11.62
862228.27,23.68,10.09,424278.82,11.65
862043.77,23.69,10.09,424180.71,11.65
861907.81,23.69,10.09,424180.52,11.66
862159.24,23.7,10.1,424547.65,11.67
862242.86,23.7,10.11,424303.28,11.66
862247.56,23.7,10.11,424317.03,11.67
861957.88,23.7,10.1,424310.09,11.67
861821.92,23.7,10.11,424310.09,11.67
861417.21,23.7,10.1,424280.66,11.67
861693.67,23.71,10.11,424280.47,11.67
861557.71,23.71,10.11,424280.47,11.68
861609.41,23.72,10.12,424280.47,11.68
861473.45,23.72,10.12,424296.8,11.68
861337.49,23.72,10.13,424287.69,11.68
861337.49,23.72,10.13,424287.69,11.68
861389.18,23.73,10.13,424287.69,11.69
861440.87,23.73,10.14,424293.79,11.69
861492.56,23.74,10.15,424299.69,11.69
861298.61,23.74,10.14,424000.71,11.69
861162.65,23.74,10.14,423993.49,11.69
861026.69,23.74,10.15,424164.62,11.7
860890.73,23.75,10.15,423993.49,11.7
860548.31,23.74,10.14,423981.48,11.7
860945.11,23.75,10.16,423981.48,11.7
860628.16,23.75,10.15,424579.83,11.72
860679.85,23.75,10.16,424965.05,11.73
860731.54,23.76,10.16,425322.64,11.74
860736.24,23.76,10.16,425379.0,11.74
860600.28,23.76,10.17,425378.81,11.75
860600.28,23.76,10.17,425371.68,11.75
860869.1,23.77,10.18,425371.48,11.75
860671.72,23.77,10.17,425371.48,11.75
860535.76,23.77,10.18,425371.48,11.75
860399.8,23.78,10.18,425537.96,11.76
860263.84,23.78,10.18,425409.32,11.76
860598.37,23.79,10.19,425429.83,11.76
860462.41,23.79,10.2,425397.78,11.76
860462.41,23.79,10.2,425401.38,11.76
860207.73,23.79,10.19,425451.28,11.77
860086.7,23.79,10.2,426005.21,11.78
860322.47,23.8,10.21,425942.94,11.78
860248.57,23.81,10.21,425702.36,11.78
859966.84,23.8,10.21,425694.22,11.78
860018.53,23.81,10.21,425936.85,11.79
858930.85,23.83,10.24,425936.66,11.82
859265.39,23.84,10.25,425739.78,11.81
859272.43,23.84,10.25,425752.76,11.81
859272.43,23.84,10.25,425752.76,11.81
859136.47,23.85,10.25,425752.56,11.82
859188.17,23.85,10.26,425734.49,11.82
858975.21,23.85,10.26,425415.35,11.81
858839.25,23.86,10.26,425415.35,11.82
858458.76,23.85,10.25,426160.01,11.84
858458.76,23.85,10.25,426160.01,11.84
858322.8,23.85,10.26,426171.61,11.84
858322.8,23.85,10.26,426171.61,11.84
858594.84,23.86,10.27,426088.57,11.84
858306.84,23.86,10.26,426596.0,11.86
858170.88,23.86,10.26,426605.75,11.86
858013.23,23.86,10.26,426452.9,11.86
858064.92,23.86,10.27,426533.66,11.86
858064.92,23.86,10.27,426533.66,11.86
857928.96,23.87,10.27,427288.37,11.89
857713.15,23.86,10.27,427144.31,11.88
857712.64,23.87,10.27,427225.92,11.89
858071.34,23.89,10.29,427134.31,11.89
857855.53,23.88,10.28,426816.97,11.88
857719.57,23.88,10.29,426816.77,11.89
857583.61,23.89,10.29,426863.95,11.89
857583.61,23.89,10.29,426929.46,11.89
857635.3,23.89,10.3,426929.46,11.89
857499.34,23.9,10.3,426935.75,11.9
857179.34,23.89,10.29,426615.75,11.89
856413.28,23.87,10.28,425849.69,11.87
856424.65,23.88,10.28,425852.37,11.87
856693.47,23.89,10.29,425852.37,11.87
856693.47,23.89,10.29,425976.34,11.88
856496.09,23.88,10.29,425976.34,11.88
856547.79,23.89,10.29,425976.34,11.88
856819.82,23.9,10.3,425976.34,11.88
856683.86,23.9,10.31,425944.65,11.88
856735.55,23.91,10.31,425944.65,11.89
856599.59,23.91,10.32,425945.35,11.89
856876.06,23.92,10.33,426436.12,11.91
856718.4,23.92,10.32,426284.91,11.9
856526.22,23.92,10.32,425830.23,11.89
856526.22,23.92,10.32,425830.23,11.89
856390.26,23.92,10.32,426192.42,11.9
856193.64,23.92,10.32,426156.32,11.9
856470.1,23.93,10.33,427387.15,11.94
856470.1,23.93,10.33,427339.12,11.94
856473.9,23.93,10.33,427332.13,11.94
856131.47,23.92,10.32,427027.47,11.93
856028.47,23.92,10.33,426909.42,11.93
856028.47,23.92,10.33,426909.42,11.93
856032.27,23.92,10.33,426905.33,11.93
856301.09,23.94,10.34,427121.73,11.94
856352.78,23.94,10.35,427121.91,11.94
856352.78,23.94,10.35,427172.73,11.94
856183.86,23.94,10.35,426906.11,11.94
856047.9,23.95,10.35,426905.92,11.94
855850.52,23.94,10.35,427241.67,11.95
855714.56,23.95,10.35,427241.67,11.96
855766.25,23.95,10.36,427241.3,11.96
855630.29,23.96,10.36,427254.63,11.96
855494.34,23.96,10.36,427263.35,11.97
855678.05,23.97,10.37,427263.35,11.97
855542.09,23.97,10.38,427241.3,11.97
855406.13,23.97,10.38,427426.48,11.98
855270.17,23.98,10.38,427372.69,11.98
855538.99,23.99,10.39,427394.84,11.98
855194.21,23.98,10.39,427382.27,11.98
855058.25,23.98,10.39,427250.88,11.98
855109.94,23.99,10.4,427247.96,11.99
855161.63,24.0,10.4,427241.3,11.99
855213.32,24.01,10.41,427279.25,11.99
855077.36,24.01,10.41,427279.06,12.0
855261.08,24.02,10.42,428881.33,12.04
855261.08,24.02,10.42,428845.44,12.04
855261.08,24.02,10.42,428845.44,12.04
855045.27,24.01,10.42,428448.7,12.03
855096.96,24.02,10.42,428448.7,12.04
854961.0,24.02,10.43,428448.7,12.04
854961.0,24.02,10.43,428490.14,12.04
854825.04,24.03,10.43,428500.69,12.04
854535.37,24.02,10.42,427992.93,12.03
854587.06,24.03,10.43,427992.93,12.03
854638.75,24.03,10.44,427992.93,12.04
854907.58,24.04,10.45,427992.93,12.04
854771.62,24.05,10.45,428010.49,12.04
854658.06,24.05,10.46,428136.45,12.05
854893.83,24.06,10.47,428200.8,12.05
854889.45,24.07,10.47,428424.99,12.06
854544.67,24.06,10.47,428360.65,12.06
854408.71,24.06,10.47,428360.46,12.06
854272.75,24.07,10.47,428360.46,12.07
854324.44,24.07,10.48,428360.46,12.07
854376.13,24.08,10.49,428360.46,12.07
854644.96,24.09,10.5,430100.85,12.12
854537.3,24.09,10.49,430023.48,12.12
854192.52,24.08,10.49,429636.29,12.11
854192.52,24.08,10.49,429636.29,12.11
854244.21,24.09,10.49,429636.47,12.12
854295.9,24.1,10.5,429636.1,12.12
854137.49,24.09,10.5,429477.69,12.12
854189.19,24.1,10.51,429477.69,12.12
854189.19,24.1,10.51,429477.69,12.12
854053.23,24.1,10.51,429580.88,12.12
853917.27,24.11,10.51,429495.63,12.13
853701.46,24.1,10.51,429460.65,12.12
853565.5,24.11,10.51,429451.97,12.13
853617.19,24.11,10.52,429451.97,12.13
853617.19,24.11,10.52,429451.97,12.13
853886.01,24.12,10.53,429505.57,12.13
853937.71,24.13,10.53,429593.32,12.14
853592.92,24.12,10.53,429522.4,12.14
853644.61,24.13,10.53,429677.03,12.15
853649.56,24.13,10.53,429679.99,12.15
853649.56,24.13,10.53,429680.29,12.15
853649.56,24.13,10.53,429680.29,12.15
853701.25,24.14,10.54,430639.06,12.18
853884.96,24.15,10.55,430638.87,12.18
853749.0,24.15,10.55,431098.96,12.19
853749.0,24.15,10.55,431098.96,12.19
853800.69,24.16,10.56,431098.96,12.2
853800.69,24.16,10.56,431098.96,12.2
854071.84,24.17,10.58,431172.67,12.2
854348.3,24.18,10.59,431198.12,12.21
854348.3,24.18,10.59,431198.12,12.21
854532.02,24.19,10.6,431186.96,12.21
854396.06,24.2,10.6,431186.76,12.21
854260.1,24.2,10.6,431186.76,12.21
854124.14,24.2,10.61,431224.16,12.22
854175.83,24.21,10.61,431218.96,12.22
853844.1,24.2,10.61,430958.89,12.22
853708.14,24.2,10.61,430939.52,12.22
853594.58,24.21,10.61,431431.23,12.24
853304.91,24.2,10.61,431362.19,12.23
852761.84,24.19,10.6,430819.12,12.22
852429.42,24.19,10.59,430810.04,12.22
852656.28,24.2,10.6,431187.15,12.24
852892.05,24.21,10.62,432041.07,12.26
853160.87,24.22,10.63,432186.62,12.27
852971.2,24.22,10.62,431187.15,12.24
853618.3,24.24,10.65,432254.83,12.28
853482.34,24.25,10.65,432254.63,12.28
853482.34,24.25,10.65,432254.63,12.28
853346.38,24.25,10.65,432254.63,12.28
853398.07,24.26,10.66,434140.68,12.34
853262.11,24.26,10.66,434509.08,12.35
853445.82,24.27,10.67,434508.88,12.36
853309.86,24.27,10.68,434713.64,12.37
853272.78,24.28,10.68,435200.44,12.38
854071.54,24.31,10.71,435461.45,12.39
853913.89,24.3,10.71,435308.61,12.39
853965.59,24.31,10.72,435308.61,12.39
853675.91,24.31,10.71,434890.49,12.38
853394.18,24.3,10.7,434725.29,12.38
852945.1,24.29,10.7,433835.23,12.36
852945.1,24.29,10.7,433835.23,12.36
853128.82,24.3,10.71,433835.23,12.36
852784.03,24.3,10.7,433480.65,12.35
852835.72,24.3,10.71,433518.13,12.35
853104.55,24.32,10.72,433489.85,12.36
853156.24,24.32,10.73,433487.0,12.36
853020.28,24.33,10.73,433486.81,12.36
852884.32,24.33,10.73,433486.81,12.37
852748.36,24.33,10.74,433503.56,12.37
852612.4,24.33,10.74,433499.4,12.37
852664.09,24.34,10.75,433493.04,12.38
852715.78,24.35,10.75,435484.55,12.44
852579.82,24.35,10.76,435485.86,12.44
852631.52,24.36,10.76,435486.04,12.44
852495.56,24.36,10.77,435839.82,12.46
852547.25,24.37,10.77,435839.45,12.46
852257.58,24.36,10.77,435440.31,12.45
851912.79,24.36,10.76,434928.51,12.43
851284.49,24.35,10.75,434241.16,12.42
851556.53,24.36,10.76,434241.16,12.42
851428.04,24.36,10.76,434063.86,12.42
851479.73,24.37,10.77,434066.34,12.42
851190.05,24.36,10.77,434049.2,12.42
851241.75,24.37,10.77,434054.58,12.43
850933.75,24.36,10.77,434124.13,12.43
851337.47,24.38,10.78,434385.44,12.44
851218.21,24.37,10.78,434444.76,12.44
851074.78,24.38,10.78,434254.38,12.44
850938.82,24.38,10.78,434254.38,12.44
850608.4,24.37,10.78,433985.95,12.44
850660.1,24.38,10.78,434267.1,12.45
850928.92,24.39,10.8,434904.73,12.47
850594.14,24.39,10.79,435059.14,12.47
850458.18,24.39,10.79,435059.14,12.48
850322.22,24.39,10.8,435059.59,12.48
850598.68,24.4,10.81,434994.01,12.48
850402.06,24.4,10.8,434983.5,12.48
850266.1,24.4,10.81,434983.06,12.48
850317.8,24.41,10.81,435334.05,12.5
850586.62,24.42,10.82,435365.27,12.5
850638.31,24.43,10.83,435227.87,12.5
850440.93,24.42,10.83,436813.69,12.54
850492.62,24.43,10.84,436205.79,12.53
850559.25,24.44,10.84,435877.42,12.52
850884.64,24.45,10.86,435292.72,12.51
850748.68,24.45,10.86,435292.71,12.51
850612.72,24.46,10.86,435440.69,12.52
850476.76,24.46,10.86,435404.53,12.52
850672.35,24.47,10.87,437143.01,12.58
850536.4,24.47,10.88,437031.18,12.58
850400.44,24.48,10.88,437030.99,12.58
850264.48,24.48,10.88,437030.99,12.58
850316.17,24.49,10.89,437031.17,12.59
850010.64,24.49,10.89,436710.19,12.58
850194.36,24.5,10.9,436709.82,12.58
850058.4,24.5,10.9,436876.3,12.59
849696.74,24.49,10.9,436448.17,12.58
849748.43,24.5,10.9,436448.17,12.58
849748.43,24.5,10.9,436448.17,12.58
849612.47,24.5,10.91,436519.23,12.59
849664.16,24.51,10.91,436519.23,12.59
849506.51,24.51,10.91,436367.36,12.59
849216.84,24.5,10.9,436379.34,12.59
849485.66,24.51,10.91,436373.12,12.59
849448.58,24.52,10.92,436411.5,12.6
849632.3,24.53,10.93,436405.74,12.6
850431.06,24.56,10.96,437435.34,12.63
850231.39,24.55,10.96,437983.78,12.65
850283.08,24.56,10.96,438248.1,12.66
850334.77,24.57,10.97,438760.84,12.68
849989.99,24.56,10.96,438466.6,12.67
850041.68,24.57,10.97,438466.78,12.67
849905.72,24.57,10.97,438466.59,12.68
849748.07,24.57,10.97,438315.05,12.67
849752.76,24.57,10.97,438319.74,12.67
850024.8,24.58,10.98,438319.37,12.67
849719.28,24.58,10.98,438013.84,12.67
849441.28,24.57,10.98,438015.65,12.67
849283.63,24.57,10.97,437888.28,12.67
849552.45,24.58,10.98,437886.48,12.67
849604.15,24.59,10.99,437886.48,12.67
849468.19,24.59,10.99,437886.48,12.68
849332.23,24.59,11.0,437920.44,12.68
849332.23,24.59,11.0,437920.44,12.68
849332.23,24.59,11.0,437920.44,12.68
849383.92,24.6,11.0,437920.44,12.68
849383.92,24.6,11.0,437920.44,12.68
849247.96,24.6,11.01,438092.11,12.69
849134.4,24.61,11.01,439273.37,12.73
850009.64,24.64,11.04,439397.92,12.74
850061.33,24.65,11.05,439397.92,12.74
849925.37,24.65,11.05,439397.72,12.74
849789.41,24.65,11.06,439410.98,12.75
849444.63,24.65,11.05,439985.19,12.77
849444.63,24.65,11.05,439985.19,12.77
849496.32,24.65,11.06,440328.63,12.78
849548.01,24.66,11.07,440641.24,12.79
849816.84,24.67,11.08,440641.04,12.79
849680.88,24.68,11.08,440645.09,12.8
849336.09,24.67,11.07,440645.09,12.8
849670.63,24.68,11.09,440665.43,12.8
849534.67,24.68,11.09,440661.03,12.8
849398.71,24.69,11.09,440662.65,12.81
848958.21,24.68,11.08,440658.04,12.81
848652.69,24.68,11.08,440146.6,12.8
848531.67,24.68,11.09,440718.81,12.82
848531.67,24.68,11.09,440718.81,12.82
848583.36,24.69,11.09,440713.03,12.82
848852.18,24.7,11.1,440703.08,12.82
849087.95,24.71,11.12,441038.07,12.84
848951.99,24.71,11.12,441037.87,12.84
848607.21,24.71,11.11,440895.35,12.84
848658.9,24.72,11.12,440703.65,12.83
848710.59,24.72,11.13,441813.28,12.87
848724.68,24.72,11.13,441857.78,12.87
848724.68,24.72,11.13,441857.78,12.87
848908.39,24.73,11.14,442114.83,12.88
848960.09,24.74,11.14,442115.01,12.88
849011.78,24.75,11.15,442114.63,12.89
848875.82,24.75,11.15,442114.63,12.89
848927.51,24.76,11.16,442114.63,12.89
848979.2,24.77,11.17,442114.63,12.9
849248.03,24.78,11.18,442168.23,12.9
849112.07,24.78,11.18,442168.23,12.9
849112.07,24.78,11.18,442168.23,12.9
848976.11,24.78,11.19,442412.43,12.91
848840.15,24.79,11.19,442170.9,12.91
848495.36,24.78,11.18,442143.22,12.91
